timestamp,message,winlog
2024-11-06 17:03:35.226000+00:00,"File Delete archived:
RuleName: -
UtcTime: 2024-11-06 12:03:35.226
ProcessGuid: {d2bc1b7f-722f-671b-e803-000000000800}
ProcessId: 6468
User: Window2\Window2
Image: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
TargetFilename: C:\Users\Window2\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\Microsoft\Internet Explorer\DOMStore\SQXRM44Y\www.bing[1].xml
Hashes: SHA1=E9BD057D1B97EB21C2D290677B76F5BEC861EBFB,MD5=83D0EBF9E3C3C4F9E6AA4B9FA486A9C9,SHA256=4E0490D996F06593C571E2D5FFB1356F40A1CFFEA6225367DA350F74F955BFA9,IMPHASH=00000000000000000000000000000000
IsExecutable: false
Archived: true","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'opcode': 'Info', 'version': 5, 'record_id': '6628147', 'event_id': '23', 'task': 'File Delete archived (rule: FileDelete)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:34.873000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:34.873
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\WMIPRVSE.EXE-BB49B536.pf
CreationUtcTime: 2024-10-23 06:13:29.549
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-23 06:13:29.549'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628145', 'task': 'File created (rule: FileCreate)', 'event_id': '11', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:34.550000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:34.550
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\SVCHOST.EXE-C8680DC4.pf
CreationUtcTime: 2024-10-23 06:28:13.672
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-23 06:28:13.672'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628144', 'event_id': '11', 'task': 'File created (rule: FileCreate)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:34.303000+00:00,"Registry value set:
RuleName: technique_id=T1543,technique_name=Service Creation
EventType: SetValue
UtcTime: 2024-11-06 12:03:34.303
ProcessGuid: {ee0ea3cf-0c30-671b-bf00-000000000800}
ProcessId: 2232
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\System\CurrentControlSet\Services\W32Time\Config\LastKnownGoodTime
Details: QWORD (0x01db3043-0xe7892f91)
User: NT AUTHORITY\LOCAL SERVICE","{'computer_name': 'Window3', 'process': {'pid': 3520, 'thread': {'id': 4512}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'EventType': 'SetValue'}, 'opcode': 'Info', 'version': 2, 'record_id': '516020', 'event_id': '13', 'task': 'Registry value set (rule: RegistryEvent)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:34.303000+00:00,"Registry object added or deleted:
RuleName: technique_id=T1543,technique_name=Service Creation
EventType: CreateKey
UtcTime: 2024-11-06 12:03:34.303
ProcessGuid: {ee0ea3cf-0c30-671b-bf00-000000000800}
ProcessId: 2232
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\System\CurrentControlSet\Services\W32Time\Config\Status
User: NT AUTHORITY\LOCAL SERVICE","{'computer_name': 'Window3', 'process': {'pid': 3520, 'thread': {'id': 4512}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'EventType': 'CreateKey'}, 'opcode': 'Info', 'version': 2, 'record_id': '516021', 'event_id': '12', 'task': 'Registry object added or deleted (rule: RegistryEvent)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:34.303000+00:00,"Registry value set:
RuleName: technique_id=T1543,technique_name=Service Creation
EventType: SetValue
UtcTime: 2024-11-06 12:03:34.303
ProcessGuid: {ee0ea3cf-0c30-671b-bf00-000000000800}
ProcessId: 2232
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\System\CurrentControlSet\Services\W32Time\Config\Status\LastGoodSampleInfo
Details: 133753682143033533;VM IC Time Synchronization Provider
User: NT AUTHORITY\LOCAL SERVICE","{'computer_name': 'Window3', 'process': {'pid': 3520, 'thread': {'id': 4512}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'EventType': 'SetValue'}, 'opcode': 'Info', 'version': 2, 'record_id': '516022', 'task': 'Registry value set (rule: RegistryEvent)', 'event_id': '13', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:33.959000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:33.959
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\SVCHOST.EXE-88C92AFC.pf
CreationUtcTime: 2024-10-23 07:00:27.267
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-23 07:00:27.267'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628143', 'event_id': '11', 'task': 'File created (rule: FileCreate)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:33.954000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:33.954
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\SVCHOST.EXE-E3565EDF.pf
CreationUtcTime: 2024-10-23 06:11:19.330
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-23 06:11:19.330'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628142', 'event_id': '11', 'task': 'File created (rule: FileCreate)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:33.950000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:33.950
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\TASKHOSTW.EXE-1EAF2222.pf
CreationUtcTime: 2024-10-22 13:23:58.693
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-22 13:23:58.693'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628141', 'event_id': '11', 'task': 'File created (rule: FileCreate)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:33.947000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:33.947
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\TSTHEME.EXE-EEF7EBE4.pf
CreationUtcTime: 2024-10-23 06:11:04.748
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-23 06:11:04.748'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628140', 'event_id': '11', 'task': 'File created (rule: FileCreate)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:33.943000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:33.943
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\DLLHOST.EXE-38926D07.pf
CreationUtcTime: 2024-10-22 13:35:50.023
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-22 13:35:50.023'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628139', 'task': 'File created (rule: FileCreate)', 'event_id': '11', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:33.940000+00:00,"File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2024-11-06 12:03:33.940
ProcessGuid: {d2bc1b7f-0b46-671b-2b00-000000000800}
ProcessId: 1988
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\ATBROKER.EXE-8B8F7F7C.pf
CreationUtcTime: 2024-10-30 12:35:50.579
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'CreationUtcTime': '2024-10-30 12:35:50.579'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628138', 'task': 'File created (rule: FileCreate)', 'event_id': '11', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:33.223000+00:00,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2024-11-06 12:03:33.223
ProcessGuid: {d2bc1b7f-0b48-671b-3f00-000000000800}
ProcessId: 2860
Image: C:\Windows\System32\spoolsv.exe
TargetObject: HKLM\System\CurrentControlSet\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{9041394D-F6D5-493A-BAED-CD2982BF37ED}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Device Parameters\FriendlyName
Details: HP LaserJet Pro P1102 (redirected 2)
User: NT AUTHORITY\SYSTEM","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'EventType': 'SetValue'}, 'opcode': 'Info', 'version': 2, 'record_id': '6628137', 'task': 'Registry value set (rule: RegistryEvent)', 'event_id': '13', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:32.923000+00:00,"Image loaded:
RuleName: technique_id=T1053,technique_name=Scheduled Task
UtcTime: 2024-11-06 12:03:32.923
ProcessGuid: {d2bc1b7f-5b0a-672b-2c37-000000000800}
ProcessId: 1764
Image: C:\Windows\System32\taskhostw.exe
ImageLoaded: C:\Windows\System32\taskschd.dll
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Task Scheduler COM API
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskschd.dll
Hashes: SHA1=633C92F5A5000CDE3235C7FDC306B2B04C501C48,MD5=84F942C1A4BD60C94EBEC6643E0216C9,SHA256=BBE733452E6CE871D5D2064948847AAB2A71F7FEDA2C962BA4002F64E2D198F2,IMPHASH=B7A4477FA36E2E5287EE76AC4AFCB05B
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: Window2\Window2","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'SignatureStatus': 'Valid', 'Company': 'Microsoft Corporation', 'Description': 'Task Scheduler COM API', 'Signed': 'true', 'Product': 'Microsoft® Windows® Operating System', 'Signature': 'Microsoft Windows', 'FileVersion': '10.0.19041.3636 (WinBuild.160101.0800)'}, 'opcode': 'Info', 'version': 3, 'record_id': '6628136', 'event_id': '7', 'task': 'Image loaded (rule: ImageLoad)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
2024-11-06 17:03:32.362000+00:00,"Pipe Created:
RuleName: -
EventType: CreatePipe
UtcTime: 2024-11-06 12:03:32.362
ProcessGuid: {d2bc1b7f-0b42-671b-1300-000000000800}
ProcessId: 728
PipeName: \TSVCPIPE-881dcf9b-a4c1-4a62-ad93-5c7b0de62e31
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE","{'computer_name': 'Window2', 'process': {'pid': 3380, 'thread': {'id': 4588}}, 'channel': 'Microsoft-Windows-Sysmon/Operational', 'event_data': {'EventType': 'CreatePipe'}, 'opcode': 'Info', 'version': 1, 'record_id': '6628135', 'event_id': '17', 'task': 'Pipe Created (rule: PipeEvent)', 'provider_guid': '{5770385f-c22a-43e0-bf4c-06f5698ffbd9}', 'api': 'wineventlog', 'provider_name': 'Microsoft-Windows-Sysmon', 'user': {'identifier': 'S-1-5-18', 'domain': 'NT AUTHORITY', 'name': 'SYSTEM', 'type': 'User'}}"
